# 1: T (2,3,4): Pressure force (5,6,7): Viscous force (8,9,10): Pressure moment (11,12,13): Viscous moment
0.0942222 0.199529 -0.142228 0 0.0158599 0.0113105 0 0 0 -6.37842e-11 0 0 -0.00267118
0.0946667 0.21224 -0.144962 0 0.0159035 0.0112489 0 0 0 -8.65419e-11 0 0 -0.00303481
0.0951111 0.192773 -0.145124 0 0.0158682 0.0112016 0 0 0 -5.33222e-11 0 0 -0.00210106
0.0955556 0.20217 -0.144004 0 0.015902 0.0111677 0 0 0 -1.0198e-10 0 0 -0.00350054
0.096 0.212534 -0.145938 0 0.0159505 0.0111017 0 0 0 -8.34116e-11 0 0 -0.00277513
0.0964444 0.19498 -0.14813 0 0.0159301 0.0110422 0 0 0 -5.29412e-11 0 0 -0.00199653
0.0968889 0.202515 -0.141594 0 0.0159577 0.0110192 0 0 0 -9.59993e-11 0 0 -0.00330233
0.0973333 0.212358 -0.14603 0 0.0160043 0.010954 0 0 0 -8.17709e-11 0 0 -0.00269793
0.0977778 0.201669 -0.146694 0 0.0160111 0.0109016 0 0 0 -4.73993e-11 0 0 -0.00193849
0.0982222 0.201542 -0.146175 0 0.0160097 0.0108554 0 0 0 -7.73776e-11 0 0 -0.00277461
0.0986667 0.202073 -0.150746 0 0.0160231 0.0107922 0 0 0 -8.28627e-11 0 0 -0.00275038
0.0991111 0.203535 -0.142881 0 0.0160395 0.0107594 0 0 0 -8.19469e-11 0 0 -0.00267653
0.0995556 0.20145 -0.147717 0 0.0160663 0.0107043 0 0 0 -8.2615e-11 0 0 -0.00253528
0.1 0.198983 -0.149346 0 0.016058 0.0106388 0 0 0 -7.66399e-11 0 0 -0.00267467
